"ahe","age","female","bachelor"
13.46154,25,1,0
12.01923,33,1,0
8.571428,29,0,1
29.80769,33,0,1
7.5,29,0,0
12,29,0,1
10.375,30,0,0
10.375,28,0,0
21.47436,27,0,1
26.76282,31,0,1
31.25,26,0,0
14.42308,29,0,0
9,31,0,0
41.95804,27,0,1
19.23077,29,0,0
21.15385,25,0,1
13.94231,28,0,0
9.615385,25,0,0
21.63461,27,0,1
21.36752,34,0,0
9.615385,26,0,0
20.83333,31,0,1
8.01282,25,1,1
8.241758,27,1,0
13.46154,29,0,1
11.53846,25,0,0
17.94872,25,1,1
39.90385,29,1,1
26.44231,31,0,1
9.615385,31,0,1
22.22222,26,0,1
14.42308,32,1,1
38.46154,28,0,1
12.01923,25,0,0
34.18803,29,0,1
14.42308,27,0,0
45.19231,26,0,1
16.82692,32,0,0
33.65385,30,1,1
31.25,31,0,1
19.23077,30,0,1
19.23077,28,0,1
28.84615,32,1,0
8,32,0,0
20.19231,33,0,1
15.86539,28,1,1
18.07692,28,0,0
10.33333,28,0,0
13.84615,30,0,0
23.55769,28,0,0
8.653846,34,0,0
10.28571,26,1,0
24.03846,32,0,1
15.68826,26,0,0
15.86539,25,0,0
22.18935,27,1,1
57.69231,29,0,1
27.30769,29,0,1
19.23077,34,1,0
12.01923,25,0,0
10.09615,34,1,0
9.615385,29,1,0
14.42308,33,1,0
12.01923,31,1,0
7.211538,31,0,0
13.46154,28,1,1
21.63461,31,1,1
7.905983,33,1,0
7.692307,29,0,0
5.048077,28,0,0
8.653846,32,1,0
28.84615,28,0,1
18.46154,29,0,1
36.05769,28,0,1
9,31,1,0
16,30,0,0
9.340659,34,1,0
21.63461,30,1,1
14.42308,34,1,0
15.38461,34,1,1
20.67308,25,1,1
7.692307,29,1,0
29.10603,33,1,1
6.410256,27,0,0
11.76923,27,0,0
8.461538,27,0,0
9.134615,26,0,0
6.410256,30,0,0
10.57692,34,1,0
9.75,26,1,0
19.23077,25,0,1
11.53846,27,0,0
14,30,0,1
10.68376,28,1,1
9.615385,34,0,0
13.94231,26,1,0
5.769231,33,1,0
12.01923,28,0,0
10.43956,32,1,0
19.23077,28,1,1
23.52941,34,0,0
19.23077,27,0,1
19.23077,33,0,0
24.03846,27,1,1
19.23077,25,0,1
8,31,0,0
6.730769,27,0,1
7.211538,33,1,0
8,34,1,0
28.84615,29,0,1
43.26923,28,0,1
15.38461,28,1,1
12.5,32,1,0
5.128205,29,1,0
14.61539,31,0,0
50.48077,29,0,1
28.84615,28,0,0
16.53846,25,1,0
15.38461,31,1,0
13.73626,28,0,0
6,32,0,0
7.211538,31,1,0
17.09402,34,0,0
7.591093,25,1,0
4.326923,26,1,0
5.384615,25,1,0
14.42308,33,1,0
16.02564,29,0,0
13.22115,30,1,0
31.25,31,1,1
38.46154,32,0,1
13.70192,30,1,0
19.23077,33,1,1
17.09402,29,1,0
16.82692,28,1,1
23.50427,29,0,1
16.11227,29,1,0
19.23077,30,1,1
10.09615,27,0,0
8.173077,31,0,0
14.88461,29,1,1
13.24786,25,0,1
5.769231,30,1,0
8,27,1,0
13.14103,34,0,0
14.42308,27,1,1
20.19231,28,1,0
20,34,0,0
12.59615,29,0,0
23.07692,27,0,0
14.42308,31,0,1
19.23077,33,1,0
12.5,30,1,0
47.11538,34,0,1
35.57692,34,1,1
20.19231,26,1,1
17.30769,26,1,1
22.59615,27,0,1
10.57692,32,0,0
14.42308,29,0,0
10.9375,26,1,0
13.94231,27,1,0
22.11539,30,1,1
17.5,28,0,0
3.365385,31,1,0
25.5102,27,0,0
20.83333,27,0,1
12.98077,26,0,0
16.34615,33,1,0
8.653846,33,0,0
14.42308,25,1,0
13.73626,25,1,0
45.19231,26,0,1
5.769231,28,0,0
20.08547,32,0,1
22.30769,27,1,1
10,32,0,0
6.730769,26,1,0
19.23077,28,1,1
22.11539,31,1,1
20.19231,27,0,1
14.42308,33,0,0
15.48846,30,1,1
40.86538,26,0,1
12.01923,30,1,0
18.75,27,1,0
9.615385,29,0,0
4.807693,34,0,0
31.43491,34,0,0
5.547337,29,1,1
12.01923,33,0,0
27.77778,32,1,0
23.07692,29,1,1
20.19231,27,1,1
12.01923,26,0,1
4.807693,25,0,1
7.211538,30,1,0
36.75214,33,0,1
36.05769,33,0,1
24.03846,28,0,1
15.38461,33,1,1
7.5,27,0,1
14.42308,28,1,1
16.82692,26,0,0
19.23077,28,0,1
26.44231,27,1,1
13.94231,31,1,0
21.01648,26,0,0
11.63461,25,1,0
2.884615,26,1,0
13.94231,33,1,0
23.07692,31,0,1
6.596154,29,1,0
26.44231,34,0,0
5.555555,27,0,0
16.82692,25,1,1
12.30769,29,0,0
9.440559,33,0,0
4.945055,31,0,1
49.03846,34,0,1
18.26923,34,0,1
21.15385,34,1,1
16.82692,29,0,0
12.40695,25,1,0
14.42308,34,0,0
20.19231,30,1,1
15.38461,25,0,0
18.54396,27,0,1
14.90385,25,0,1
18.75,26,0,0
10.57692,33,0,0
16.82692,32,1,1
10.04444,25,1,0
19.23077,28,0,1
39.0625,25,0,0
48.07692,34,0,1
16,28,1,1
14.66346,31,0,0
6.903353,27,1,0
6,25,1,1
28.84615,34,0,0
13.70192,34,0,0
19.23077,34,0,1
13.22115,29,0,1
28.84615,31,1,1
12.74039,28,0,0
5.769231,33,0,0
5.769231,30,0,0
6.25,27,1,0
31.25,33,1,1
5.079327,27,0,1
8,31,1,0
24.74,34,0,0
19.23077,25,0,1
13.94231,33,0,0
11.53846,30,0,0
23.07692,27,1,1
19.23077,30,0,1
25.96154,31,0,0
18.02885,33,0,0
21.15385,34,0,1
14.42308,28,0,0
11.95426,33,1,1
13.22115,26,0,1
6.923077,33,0,0
5.384615,30,1,1
25.48077,34,0,0
3.846154,33,1,1
14.42308,26,0,0
15.86539,34,1,1
28.84615,25,0,0
9.615385,34,0,0
6,25,1,0
10,26,0,1
17.75148,30,0,0
11.83432,26,0,1
11.53846,32,0,0
17.30769,31,1,1
27.35577,27,1,1
5.769231,32,1,0
15.73427,34,0,0
11.25,27,0,0
11.09467,26,1,1
10.68376,32,1,1
21.06227,25,0,0
9.615385,30,1,1
17.78846,29,1,1
10.86539,34,1,0
17.69231,33,0,0
19.23077,27,1,1
20.67308,31,0,1
13.88889,25,0,0
12.36,28,0,0
5.128205,27,0,1
37.5,29,0,1
5.288462,32,1,0
24.03846,34,0,1
9.134615,31,1,1
18.75,34,0,0
10.57692,27,1,0
12.01923,29,1,1
14.42308,29,1,1
24.03846,34,0,0
23.07692,33,0,0
8.87574,31,0,1
21.53846,30,0,0
18.26923,28,1,1
31.25,28,0,0
3.205128,27,1,0
12.5,32,0,0
17.30769,30,0,1
23.07692,28,0,1
24.03846,27,0,1
19.23077,27,1,1
8.653846,26,0,0
13.22115,34,0,0
6.25,26,0,0
15.38461,34,1,1
43.07692,31,1,1
15.73427,27,0,1
13.35664,26,0,1
6.730769,26,1,0
9.615385,25,0,0
5.769231,25,0,1
9.7,27,1,0
19.23077,28,0,0
8.87574,26,0,1
8.173077,25,1,0
7.08502,28,1,0
9.615385,25,0,0
21.15385,26,0,0
11.53846,32,0,0
13.46154,30,1,0
19.60784,27,0,1
5.769231,30,0,0
18.26923,25,1,1
25,26,0,1
17.48252,34,0,0
15.86539,29,0,1
16.02564,26,1,1
11.73077,30,0,0
14.42308,29,0,0
9.615385,27,0,0
31.39423,31,1,1
8.461538,28,1,0
13.73626,32,1,0
20.97902,26,0,1
16.41026,28,1,1
24.03846,32,1,1
7.932693,30,1,0
33.65385,26,0,0
12.98077,25,0,0
13.46154,25,0,0
13.06241,30,0,1
13.24786,26,0,0
41.82692,27,0,0
15.38461,28,0,0
11.05769,25,1,0
35.57692,34,0,1
40.86538,31,1,1
14.42308,29,0,0
10,28,1,0
4.807693,28,1,0
7.692307,32,0,0
5.7041,25,1,1
10.98901,25,1,1
8.173077,34,0,0
8.75,31,0,0
2.622378,32,0,0
8.01282,25,0,1
47.59615,31,1,1
42.78846,32,0,1
8.888889,31,0,0
6.923077,29,0,0
17.09402,27,0,0
25,27,0,1
23.07692,26,0,1
24.35897,30,1,1
26.92308,33,0,1
26.0989,28,0,1
17.30769,31,1,0
20,32,0,1
22.59615,33,0,1
9.615385,32,1,1
30.76923,29,0,1
21.15385,27,0,1
23.07692,25,1,1
19.23077,27,1,1
35.25641,29,1,0
16.57143,26,1,0
16.82692,34,0,0
9.615385,27,1,0
9.615385,27,0,0
14.42308,29,1,1
5.69332,26,1,0
18.07692,30,0,0
6.730769,28,0,0
19.23077,31,0,1
16.82692,33,1,0
19.60784,30,0,1
24.03846,30,0,0
24.03846,34,1,1
25.5102,26,0,0
31.25,28,1,1
45.67308,31,0,0
16.82692,29,0,0
5.384615,25,1,1
24.95421,30,0,1
18.75,26,0,0
8.333333,25,0,0
10,27,1,0
11.44689,29,1,1
26.44231,33,1,1
33.65385,32,0,1
12.53462,28,1,1
19.49301,25,1,1
8.653846,26,0,0
7.142857,34,1,0
15.38461,30,1,0
40.78431,32,0,1
8.285714,25,1,1
11.53846,25,1,1
12.01923,33,1,0
10.57692,27,0,1
17.30769,25,0,0
16.82692,33,1,1
31.25,27,0,0
15.38461,34,1,0
13.94231,29,0,0
31.25,34,0,1
26.44231,30,1,1
12.01923,31,0,0
9.157509,28,1,0
27.47253,26,1,1
5.769231,27,1,0
15.38461,33,0,1
10,29,0,0
13.67521,31,1,0
27.77778,34,1,0
20.19231,28,1,1
7.211538,31,1,0
20.19231,31,1,0
16.29726,33,1,0
12.5,34,0,1
6.734694,29,1,1
7.211538,34,1,1
11.63461,33,0,1
9.615385,27,1,0
24.03846,33,0,0
20.43269,27,0,0
12.5,30,0,0
57.69231,33,0,1
5.769231,34,1,0
9.6,29,0,0
16.82692,25,0,1
28.84615,28,1,1
17.75148,33,0,0
4.807693,27,1,0
24.03846,29,0,0
13.84615,26,0,1
10.57692,33,0,0
17.5,30,1,0
19.23077,31,0,1
19.23077,29,1,1
19.23077,32,1,1
9.615385,30,0,0
11.53846,29,0,0
21.63461,32,1,1
19.23077,31,0,1
10.59676,27,0,0
13.98601,27,1,1
28.84615,33,1,1
9.615385,28,0,0
40.86538,33,0,1
20.19231,29,1,1
15.38461,27,0,0
21.15385,32,0,1
13.70192,33,1,0
10.57692,25,0,0
8.173077,30,0,0
26.22378,31,0,1
19.23077,30,1,1
14.42308,29,1,0
11.05769,33,1,0
40.0641,34,0,1
26.7094,33,1,1
16.66667,27,1,1
13.46154,31,0,1
16.23932,31,1,1
9.615385,26,1,0
11.53846,34,0,0
13.46154,30,0,1
14.42308,31,1,0
13.46154,25,0,0
8.894231,33,0,0
4.807693,30,1,0
8.701923,31,1,0
13.46154,31,1,1
10.57692,30,1,1
10.09615,26,0,0
4.807693,30,1,0
10,32,1,0
45.67308,28,0,1
22.11539,33,0,0
10.09615,32,0,0
15.38461,30,0,1
12.01923,34,0,0
19.23077,31,0,0
27.40385,34,0,0
12.5,25,0,0
10.66667,28,0,0
19.23077,26,1,0
12.01923,33,1,1
9.615385,32,0,0
10.42968,33,1,0
12.01923,28,0,0
16.50641,33,1,1
15.38461,32,1,0
21.63461,34,0,1
10.25641,25,0,0
21.97802,33,0,1
9.109312,27,1,0
45.09615,30,0,0
19.42428,26,0,0
34.61538,32,0,1
28,30,0,1
8.461538,28,1,0
9.615385,31,1,1
14.42308,27,0,1
15,30,0,0
20.43269,34,0,1
16.02564,27,0,1
22.59615,32,0,0
14.42308,28,0,0
54.94505,29,0,0
14.42308,25,0,0
57.69231,34,0,1
7.932693,28,1,0
13.46154,27,0,0
10.57692,25,1,1
10.57692,27,0,0
21.97115,26,0,1
14.90385,26,1,1
16.42157,26,0,1
14.42308,31,1,0
5.288462,25,0,0
24.03846,33,0,1
21.875,31,0,1
40.86538,32,0,1
7.692307,26,0,0
23.50427,30,0,1
12.01923,34,0,0
24.03846,25,0,0
22.22222,33,0,0
24.51923,33,1,0
18.84615,33,1,1
44.07051,29,0,1
9.615385,33,0,0
14.95726,29,0,1
28.84615,25,0,1
18.26923,30,1,1
9.615385,34,0,1
24.03846,34,0,1
10,33,1,0
32.69231,27,0,0
17.78846,32,0,0
14.42308,34,0,0
16.34615,34,1,0
8.173077,30,0,0
7.5,26,1,0
7.501,32,1,0
14.42308,25,0,0
42.30769,33,0,1
32.21154,34,0,1
38.46154,25,1,0
26.44231,32,1,1
15.86539,28,0,0
13.46154,33,1,0
2.163461,28,1,0
43.26923,30,1,1
28.84615,32,0,1
16.82692,30,1,1
46.15385,30,0,1
40.80676,26,1,1
20.19231,29,0,1
19.23077,31,0,1
13.88645,26,0,0
48.07692,30,0,1
52.88462,28,0,1
25,29,0,1
16.82692,33,1,1
48.07692,28,1,1
10.39501,28,1,0
14.04712,27,0,0
6.714286,25,1,0
19.71154,30,1,1
16.02564,34,0,0
12.5,30,1,0
25.64103,31,1,0
41.82692,32,0,0
9.615385,29,0,1
6.632653,31,0,0
4.43787,32,1,0
11.43451,31,0,1
14.42308,33,1,1
19.23077,34,0,1
26.7094,30,1,1
28.84615,28,0,1
8.173077,31,0,0
9.615385,26,0,0
20.67308,31,0,0
17.85714,30,0,0
30.76923,26,0,1
27.88461,31,1,1
37.01923,29,0,1
28.84615,32,0,1
24.03846,29,0,0
34.61538,32,0,1
8.974359,34,0,1
20.49595,30,1,1
18.26923,28,1,0
20.19231,32,0,1
14.85714,34,0,0
17.54386,33,0,0
4.807693,26,0,0
14.42308,27,1,1
11.53846,25,0,0
14.90385,30,1,0
22.18935,28,1,0
16.82692,29,0,1
21.63461,27,1,1
26.55678,25,1,1
20.67308,34,0,1
27.88461,25,1,1
23.07692,30,0,1
13.63636,30,0,0
19.23077,27,0,0
8.87574,33,1,0
6.875,31,0,0
7.211538,34,1,0
15.82692,28,0,0
11.25,30,1,0
25.96154,30,1,1
11,28,1,0
19.03846,33,1,0
7.211538,28,0,0
15.86539,25,1,0
15.86539,27,0,0
11.53846,28,1,0
14.42308,31,1,0
30.76923,34,0,1
5,34,0,1
9.375,30,0,0
11.53846,31,0,0
8.653846,26,0,0
12.01923,29,0,0
18.49113,33,0,1
5.769231,31,0,0
12.5,29,1,0
12.01923,34,1,0
24.03846,32,0,0
15.38461,31,1,0
21.63461,33,1,1
4.666667,34,1,1
32.90598,30,1,1
15.38461,34,0,0
14.57816,32,1,0
15.38461,27,0,0
10.07692,33,0,1
19.23077,27,0,0
11.05769,34,0,1
16.82692,27,1,0
15.72019,32,0,0
12.3726,33,1,0
15.625,31,0,0
17.13287,28,0,0
15.38461,32,1,1
19.23077,32,0,0
12.98077,33,1,0
18.75,26,1,0
20.19231,34,1,1
11.53846,33,1,0
20.19231,32,1,0
20.19231,34,0,0
7.211538,26,0,0
12.01923,26,1,0
10.57692,31,1,0
8.136095,31,1,1
12.01923,33,1,1
19.23077,30,1,0
9.615385,34,0,0
4.567307,26,1,0
10.625,34,0,0
24.03846,27,0,0
15.86539,25,1,1
10.57692,34,1,1
28.84615,30,0,1
17.30769,28,1,1
11,26,1,1
4.807693,27,0,0
19.23077,34,0,1
20.67308,29,1,1
14.90385,33,0,0
10.41667,29,1,0
13.94231,29,1,0
20.19231,28,1,1
5.769231,28,0,0
33.65385,28,1,1
11.53846,31,0,0
7.692307,34,1,0
48.07692,31,0,1
12.5,26,1,1
12.98077,27,0,0
55.28846,30,0,1
12.98077,28,1,1
7.032967,31,0,0
19.23077,27,0,1
16.34615,26,0,1
10,32,0,1
5.961538,25,1,0
15.45433,27,0,0
28.84615,27,0,1
21.63461,32,0,1
15.38461,34,1,0
13.84615,31,0,1
19.23077,28,0,0
5.016722,27,1,1
5.952381,31,1,0
8.653846,27,1,0
20.19231,34,0,1
11.53846,31,0,1
10.41958,33,1,0
6.25,34,1,0
24.78633,28,0,1
14.0056,32,0,0
8.653846,27,1,0
9.046154,25,1,0
13.46154,31,1,0
6.346154,26,1,0
8.173077,34,1,0
4.807693,30,1,0
16.82692,29,1,1
33.65385,28,0,1
28.84615,30,1,1
31.25,30,0,1
11.53846,32,1,1
19.23077,31,1,1
8.136095,28,0,0
10.57692,29,1,0
18.86621,27,1,1
13.06241,30,0,1
24.03846,30,0,0
10.57692,25,0,0
12.01923,30,1,1
6.153846,34,0,0
11.05769,26,1,0
15,28,0,0
16.34615,31,1,1
19.71154,26,1,1
9.615385,26,0,0
14.28571,30,1,0
38.46154,33,0,1
14.90385,30,0,0
8.173077,29,1,0
15.38894,33,1,0
13.46154,34,1,0
15.38461,28,1,0
10.57692,28,1,0
9.615385,32,0,1
19.23077,32,1,1
12.11539,31,0,0
12.41758,26,1,0
23.14815,29,0,0
14.42308,32,1,0
25.96154,33,1,1
37.5,32,0,1
20.19231,33,0,0
20,32,0,0
11.05769,31,1,0
8.653846,31,0,0
11.95,30,0,0
11.64941,33,1,0
30.44872,33,1,1
12.98077,33,1,0
15.11438,31,0,1
32.05128,30,0,0
16.27219,33,0,0
8,30,0,0
17.09402,33,0,1
29.76191,32,0,0
8.928572,27,1,1
16.82692,27,1,1
38.46154,34,1,1
26.44231,33,0,1
16.66667,30,0,1
14.42308,31,0,0
7.142857,28,1,0
11.97115,33,1,1
12.82051,32,0,1
14.42308,30,0,0
15.38461,32,1,1
9.89011,25,0,1
12.98077,33,1,0
28.63248,30,0,1
8,25,0,0
19.23077,34,0,1
14.42308,32,1,1
8.653846,27,0,0
16.58654,30,1,1
24.03846,32,0,1
25.64103,28,0,1
33.65385,30,0,1
24.03846,30,0,0
5.769231,26,1,0
17.5,34,0,0
6.5,32,1,0
10,30,0,0
12.5,29,0,1
33.07692,31,0,1
9.615385,33,1,0
9.134615,32,1,0
14.02244,33,0,0
7.142857,33,1,0
12.27496,28,1,0
10.62753,26,1,0
9.340659,31,1,0
4.730769,29,0,0
5.769231,28,1,0
19.71154,33,0,1
12.0915,25,0,0
23.15,34,0,0
19.23077,30,1,1
17.44186,29,0,0
19.23077,34,0,1
31.25,32,1,1
11.05769,29,1,0
9.27739,25,0,0
13.98601,29,0,0
20.51282,33,0,0
11.05769,30,1,0
7.211538,33,1,0
8.810375,29,1,0
33.21678,33,0,1
13.18681,29,0,0
11.92308,29,0,1
13.71429,28,1,1
18.26923,32,1,1
6.593407,31,1,0
8.241758,32,1,0
15.52885,25,0,0
15.48077,28,1,1
10.43269,25,1,0
13.02198,26,0,0
17.30769,32,0,0
15.5,34,0,0
8.345428,34,0,0
4.615385,33,1,1
15.38461,31,0,0
25.48077,34,1,1
25.64103,28,0,1
15.86539,31,0,1
16.82692,29,0,0
29.05983,33,1,1
19.23077,25,1,1
8.653846,26,0,0
10,26,0,0
33.33333,34,0,1
19.23077,30,0,0
9.113461,29,1,0
12.5,26,0,1
16.34615,28,0,0
12.82051,29,0,1
5.769231,26,0,0
23.55769,25,0,0
13.94231,30,1,0
28.84615,34,0,1
31.25,30,1,1
19.23077,34,1,1
12.08791,34,1,0
20.87912,26,0,0
14.42308,34,1,0
7.211538,31,0,0
11.6,31,0,0
12.82051,29,0,1
6.00947,33,1,0
17.69231,30,0,0
12.01923,29,1,0
13.46154,34,0,0
9.134615,33,1,0
14.23077,29,0,0
40.59829,26,0,0
31.25,32,0,0
11.97917,28,0,1
7.5,26,1,0
7.5,34,0,0
9.615385,27,1,0
31.25,33,0,0
12.22222,27,0,0
12.01923,25,1,0
25,33,0,0
15.38461,34,1,1
17.78846,31,1,1
19.23077,28,0,0
15.73427,34,0,0
10.6,33,0,0
8.944544,31,0,1
12.74039,25,1,0
21.15385,30,1,0
10.57692,32,0,0
12.82051,33,0,1
12.82051,30,0,0
12.98077,29,0,0
4.807693,30,1,1
21.53846,31,0,1
15.86539,28,1,0
19.23077,33,0,1
26.92308,32,1,1
24.61539,34,0,1
38.94231,32,0,1
28.84615,32,0,1
19.23077,33,1,1
15.73427,34,0,1
20.51282,27,0,0
5.144231,29,0,0
9.615385,33,1,0
23.07692,30,0,1
29.76191,25,1,1
19.23077,28,0,1
27.77778,34,0,1
9.89011,29,0,0
10.12146,31,1,0
16.82692,34,1,1
9.895833,27,1,1
14.90385,29,1,0
16.34615,30,0,1
17.6282,32,0,1
13.46154,32,1,0
11,32,1,1
3.426574,25,0,0
15.38461,33,0,1
9.615385,30,0,0
22.35577,30,0,1
28.84615,34,0,1
16.66667,34,0,1
19.71154,34,0,0
33.65385,32,0,1
9.615385,34,1,0
9.89011,26,1,0
16.48352,31,0,1
9.615385,33,0,0
9.009009,32,0,0
12.82019,29,0,1
9.038462,32,1,1
8.653846,32,0,0
20.67308,31,0,1
9.615385,33,1,1
11.53846,27,0,0
13.46154,34,1,1
9.615385,28,1,0
10.76923,31,0,0
12.01923,33,1,0
13.98601,32,0,0
9.471871,34,0,0
17.30769,30,1,0
12.5,34,1,0
20.19231,33,1,1
12.01923,33,0,0
9.391771,26,0,0
13.41682,30,0,0
14.42308,34,1,0
36.05769,32,0,1
7.692307,32,0,0
14.68532,28,0,1
11.53846,29,1,1
17.30769,26,1,1
15.38461,26,1,1
12.5,25,0,0
21.15385,30,0,0
36.05769,30,0,1
16.82692,34,1,1
10.67308,32,1,1
24.35897,34,1,1
14.87179,26,0,1
41.63558,31,0,0
13.46154,32,0,1
13.46154,31,1,0
18.37607,25,0,0
22.22222,31,0,1
18.41244,34,0,1
12.5,33,1,1
22.30769,33,0,0
15.38461,34,0,0
6.722689,29,1,0
15,32,0,0
15.38461,34,1,0
21.63461,29,1,1
21.36752,30,0,1
15.64103,32,1,1
29.80769,33,0,1
15.625,33,1,0
24.03846,31,0,0
45.67308,34,0,1
14.42308,34,0,1
14.42308,33,1,0
12.98077,26,0,0
18.80342,32,0,0
10.57692,29,0,1
11.31579,27,1,0
24.03846,32,0,1
40.86538,34,0,1
18.26923,30,0,0
13.73626,32,1,0
15.78947,32,1,1
19.23077,28,0,1
19.71154,29,1,1
30,28,1,1
9.615385,34,1,0
8,28,1,0
6.730769,31,0,0
36.98225,33,0,0
3.365385,32,0,0
13.46154,29,0,0
10.43956,28,1,0
34.61538,27,0,1
9.285714,30,1,0
14.42308,29,0,0
11.66667,33,1,0
40.0641,29,0,1
9.615385,25,1,1
13.46154,31,0,1
15,27,0,0
20.67308,34,1,0
13.33333,27,0,1
19.23077,25,1,0
19.23077,25,0,0
21.15385,29,1,1
21.15385,30,0,1
9.615385,30,1,0
17.30769,29,1,0
10.81731,30,0,0
26.22378,32,0,0
26.92308,28,0,1
23.50427,29,1,1
24,32,1,0
20.94017,32,0,0
32.69231,34,0,1
23.62637,34,1,1
18.26923,28,0,0
21.63461,28,1,1
19.71154,30,1,0
10.68376,26,1,0
19.23077,31,0,0
29.80769,30,0,0
18.02885,29,0,0
14.10256,27,0,0
9.615385,29,0,1
23.55769,28,1,0
14.37933,33,0,0
9,33,0,0
7.211538,33,1,0
9.230769,30,1,0
10.25641,29,0,0
13.22115,30,0,0
20.38461,29,0,1
15.23669,33,1,1
26.31579,33,1,1
23.07692,30,0,1
14.42308,33,1,1
11.11111,33,0,0
16.82692,30,0,0
12.53846,30,0,0
7.692307,33,1,1
16.82692,34,0,0
12.01923,33,0,0
9.89011,28,1,0
8.653846,31,1,0
8.653846,31,0,0
18.69658,34,0,0
48.07692,34,1,1
21.15385,32,1,1
5.769231,28,1,0
15.7967,28,0,0
18.75,31,1,0
8.333333,28,1,1
12.01923,25,0,0
8.01282,27,0,0
12.9,28,1,0
9.615385,33,1,0
26.49573,34,0,0
6.657051,27,1,0
4.3625,33,1,0
12.92308,32,1,1
19.95192,29,0,0
15.38461,34,0,0
11.53846,26,1,0
12.5,34,1,1
8.547009,34,0,0
11.96581,34,0,0
12.01923,33,1,1
16.34615,34,0,1
12.01923,33,1,0
25.88654,34,0,0
27.24359,34,0,1
13.46154,27,1,1
18.16239,32,0,0
18.75,32,0,0
23.07692,26,0,0
13.84615,28,0,0
11.1899,28,0,0
2.097902,26,1,0
17.09402,30,0,0
13.36539,29,1,1
5.128205,31,1,0
28.84615,30,0,1
11.05769,29,1,1
14.42308,31,0,0
48.07692,31,1,1
12.30769,28,0,1
25.48077,33,0,1
11.63606,26,0,0
15.55624,27,1,0
11.05769,27,1,0
22.59615,31,0,1
12.98077,32,0,0
21.47526,31,1,1
45.67308,33,0,1
32.96703,33,0,0
25.98753,33,1,1
24.95421,26,0,1
21.63461,34,0,1
15.38461,31,1,0
21.63461,25,0,0
18.75,25,0,0
31.25,32,0,1
16.82692,34,1,0
16.34615,34,0,0
13.46154,34,0,0
17.97659,31,0,0
19.23077,27,0,0
7.211538,29,0,0
11.25,27,1,0
11.25,27,1,0
21.15385,31,1,1
7.309772,26,1,0
11.21795,29,1,0
17.78846,33,0,0
11.44231,34,1,0
25,34,0,0
17.15177,26,1,0
19.23077,28,0,0
19.23077,30,1,1
18.26923,25,1,1
15.68627,34,0,1
10.09615,33,1,0
18.26923,31,1,0
31.39423,34,1,1
17.09402,33,1,1
8.173077,32,1,1
7.211538,34,1,0
16.82692,33,1,0
19.23077,27,0,1
18.55769,28,1,1
25,33,0,0
5.384615,33,1,0
20,34,0,0
16.02564,34,0,0
5.288462,33,1,0
11.53846,32,1,0
28.57143,31,0,0
9.294871,28,1,1
8.238867,29,0,1
15.38461,27,0,0
22.59615,34,0,0
17.78846,34,0,0
5.961538,34,1,0
15.93407,28,0,1
15.38461,33,0,0
20.11539,27,0,1
28.84615,33,1,1
5,28,0,0
12.01923,32,1,0
12.01923,30,1,0
15.86539,33,0,0
10.52632,33,1,0
10.92115,27,1,1
10.38461,28,1,0
13.67521,26,0,0
14.90385,29,0,0
17.78846,29,0,1
21.36752,28,1,1
9.6,30,1,0
57.69231,28,0,0
25.48077,31,0,0
30.76923,34,0,1
45.67308,34,0,0
15.38461,31,1,0
13.94231,34,0,0
14.90385,34,0,0
11.05769,26,1,0
18.26923,34,1,0
10.57692,26,1,0
9.134615,34,0,0
12.5,34,0,1
16.02564,34,0,0
11.775,26,1,0
5.538462,25,1,0
8.653846,30,0,0
16.82692,31,0,1
33.17308,34,0,1
10.65089,32,0,0
17.88909,34,1,1
8.173077,29,0,0
11.53846,29,0,0
13.14103,32,0,0
8.413462,27,0,1
12.5,33,0,1
20.76923,34,0,0
15.38461,29,1,1
37.98077,27,1,1
11.76923,28,1,0
26.92308,26,1,1
28.84615,34,0,1
8.547009,29,1,0
19.23077,33,0,0
40.59829,34,0,1
8.5,32,0,0
11.53846,29,1,1
5.288462,32,1,0
12.69231,30,0,0
5.384615,27,1,0
19.23077,29,0,1
13.26683,28,0,1
24.03846,31,0,1
20,34,1,1
51.28205,34,0,1
15.4533,29,0,1
3.846154,28,0,0
13.125,33,1,0
14.90385,33,0,1
16.10577,31,1,1
31.25048,29,0,0
36.53846,30,1,1
28.63248,33,1,1
33.46154,34,0,1
24.03846,32,1,1
11.53846,34,0,0
13.73626,32,1,0
16.82692,30,0,1
46.15385,34,0,1
30.76923,29,0,1
20.57245,33,1,0
16.53846,30,0,1
43.92308,25,0,0
16.89853,33,0,1
35.47009,33,0,1
19.68864,33,0,1
16.82692,30,0,0
33.65385,26,0,1
14.90385,34,0,0
13.46154,33,1,0
12.01923,27,1,1
18,33,0,0
33.65385,34,0,1
10,25,0,0
7.692307,26,1,0
17.30769,33,0,1
29.48718,32,1,1
3.061224,27,1,0
25.64103,34,0,1
22.88461,34,0,1
20.19231,32,0,1
28.21587,25,0,0
12.5,26,1,0
30.4,32,1,0
15.38461,27,0,0
9.615385,26,0,0
13.46154,33,0,0
12.01923,27,1,0
27.40385,30,0,1
8.173077,27,1,0
10.57692,28,1,0
6.25,34,1,0
16.82692,34,1,1
15.38461,30,0,0
14.42308,34,1,1
34.18803,34,1,1
6.923077,27,1,0
23.5,33,1,1
10.76923,26,0,0
20.19231,34,0,0
33.65385,32,0,0
24.03846,30,0,0
17.67596,30,0,0
